xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
24.5	25.5	25 18	segments	25	segments	18	2	419
0.5	1.5	1 19	segments	1	segments	19	2	11
1.5	2.5	2 19	segments	2	segments	19	2	276
2.5	3.5	3 19	segments	3	segments	19	2	444
3.5	4.5	4 19	segments	4	segments	19	2	468
4.5	5.5	5 19	segments	5	segments	19	2	492
5.5	6.5	6 19	segments	6	segments	19	2	516
6.5	7.5	7 19	segments	7	segments	19	2	540
7.5	8.5	8 19	segments	8	segments	19	2	564
8.5	9.5	9 19	segments	9	segments	19	2	588
9.5	10.5	10 19	segments	10	segments	19	2	35
10.5	11.5	11 19	segments	11	segments	19	2	59
11.5	12.5	12 19	segments	12	segments	19	2	83
12.5	13.5	13 19	segments	13	segments	19	2	107
13.5	14.5	14 19	segments	14	segments	19	2	131
14.5	15.5	15 19	segments	15	segments	19	2	155
15.5	16.5	16 19	segments	16	segments	19	2	179
16.5	17.5	17 19	segments	17	segments	19	2	203
17.5	18.5	18 19	segments	18	segments	19	2	227
18.5	19.5	1	segments	19	segments	19	2	1
19.5	20.5	20 19	segments	20	segments	19	2	300
20.5	21.5	21 19	segments	21	segments	19	2	324
21.5	22.5	22 19	segments	22	segments	19	2	348
22.5	23.5	23 19	segments	23	segments	19	2	372
23.5	24.5	24 19	segments	24	segments	19	2	396
24.5	25.5	25 19	segments	25	segments	19	2	420
0.5	1.5	1 20	segments	1	segments	20	2	13
1.5	2.5	2 20	segments	2	segments	20	2	277
2.5	3.5	3 20	segments	3	segments	20	2	446
3.5	4.5	4 20	segments	4	segments	20	2	470
4.5	5.5	5 20	segments	5	segments	20	2	494
5.5	6.5	6 20	segments	6	segments	20	2	518
6.5	7.5	7 20	segments	7	segments	20	2	542
7.5	8.5	8 20	segments	8	segments	20	2	566
8.5	9.5	9 20	segments	9	segments	20	2	590
9.5	10.5	10 20	segments	10	segments	20	2	37
10.5	11.5	11 20	segments	11	segments	20	2	61
11.5	12.5	12 20	segments	12	segments	20	2	85
12.5	13.5	13 20	segments	13	segments	20	2	109
13.5	14.5	14 20	segments	14	segments	20	2	133
14.5	15.5	15 20	segments	15	segments	20	2	157
15.5	16.5	16 20	segments	16	segments	20	2	181
16.5	17.5	17 20	segments	17	segments	20	2	205
17.5	18.5	18 20	segments	18	segments	20	2	229
18.5	19.5	19 20	segments	19	segments	20	2	253
19.5	20.5	1	segments	20	segments	20	2	1
20.5	21.5	21 20	segments	21	segments	20	2	326
21.5	22.5	22 20	segments	22	segments	20	2	350
22.5	23.5	23 20	segments	23	segments	20	2	374
23.5	24.5	24 20	segments	24	segments	20	2	398
24.5	25.5	25 20	segments	25	segments	20	2	422
0.5	1.5	1 21	segments	1	segments	21	2	14
1.5	2.5	2 21	segments	2	segments	21	2	278
2.5	3.5	3 21	segments	3	segments	21	2	447
3.5	4.5	4 21	segments	4	segments	21	2	471
4.5	5.5	5 21	segments	5	segments	21	2	495
5.5	6.5	6 21	segments	6	segments	21	2	519
6.5	7.5	7 21	segments	7	segments	21	2	543
7.5	8.5	8 21	segments	8	segments	21	2	567
8.5	9.5	9 21	segments	9	segments	21	2	591
9.5	10.5	10 21	segments	10	segments	21	2	38
10.5	11.5	11 21	segments	11	segments	21	2	62
11.5	12.5	12 21	segments	12	segments	21	2	86
12.5	13.5	13 21	segments	13	segments	21	2	110
13.5	14.5	14 21	segments	14	segments	21	2	134
14.5	15.5	15 21	segments	15	segments	21	2	158
15.5	16.5	16 21	segments	16	segments	21	2	182
16.5	17.5	17 21	segments	17	segments	21	2	206
17.5	18.5	18 21	segments	18	segments	21	2	230
18.5	19.5	19 21	segments	19	segments	21	2	254
19.5	20.5	20 21	segments	20	segments	21	2	302
20.5	21.5	1	segments	21	segments	21	2	1
21.5	22.5	22 21	segments	22	segments	21	2	351
22.5	23.5	23 21	segments	23	segments	21	2	375
23.5	24.5	24 21	segments	24	segments	21	2	399
24.5	25.5	25 21	segments	25	segments	21	2	423
0.5	1.5	1 22	segments	1	segments	22	2	15
1.5	2.5	2 22	segments	2	segments	22	2	279
2.5	3.5	3 22	segments	3	segments	22	2	448
3.5	4.5	4 22	segments	4	segments	22	2	472
4.5	5.5	5 22	segments	5	segments	22	2	496
5.5	6.5	6 22	segments	6	segments	22	2	520
6.5	7.5	7 22	segments	7	segments	22	2	544
7.5	8.5	8 22	segments	8	segments	22	2	568
8.5	9.5	9 22	segments	9	segments	22	2	592
9.5	10.5	10 22	segments	10	segments	22	2	39
10.5	11.5	11 22	segments	11	segments	22	2	63
11.5	12.5	12 22	segments	12	segments	22	2	87
12.5	13.5	13 22	segments	13	segments	22	2	111
13.5	14.5	14 22	segments	14	segments	22	2	135
14.5	15.5	15 22	segments	15	segments	22	2	159
15.5	16.5	16 22	segments	16	segments	22	2	183
16.5	17.5	17 22	segments	17	segments	22	2	207
17.5	18.5	18 22	segments	18	segments	22	2	231
18.5	19.5	19 22	segments	19	segments	22	2	255
19.5	20.5	20 22	segments	20	segments	22	2	303
20.5	21.5	21 22	segments	21	segments	22	2	327
21.5	22.5	1	segments	22	segments	22	2	1
22.5	23.5	23 22	segments	23	segments	22	2	376
23.5	24.5	24 22	segments	24	segments	22	2	400
24.5	25.5	25 22	segments	25	segments	22	2	424
0.5	1.5	1 23	segments	1	segments	23	2	16
1.5	2.5	2 23	segments	2	segments	23	2	280
2.5	3.5	3 23	segments	3	segments	23	2	449
3.5	4.5	4 23	segments	4	segments	23	2	473
4.5	5.5	5 23	segments	5	segments	23	2	497
5.5	6.5	6 23	segments	6	segments	23	2	521
6.5	7.5	7 23	segments	7	segments	23	2	545
7.5	8.5	8 23	segments	8	segments	23	2	569
8.5	9.5	9 23	segments	9	segments	23	2	593
9.5	10.5	10 23	segments	10	segments	23	2	40
10.5	11.5	11 23	segments	11	segments	23	2	64
11.5	12.5	12 23	segments	12	segments	23	2	88
12.5	13.5	13 23	segments	13	segments	23	2	112
13.5	14.5	14 23	segments	14	segments	23	2	136
14.5	15.5	15 23	segments	15	segments	23	2	160
15.5	16.5	16 23	segments	16	segments	23	2	184
16.5	17.5	17 23	segments	17	segments	23	2	208
17.5	18.5	18 23	segments	18	segments	23	2	232
18.5	19.5	19 23	segments	19	segments	23	2	256
19.5	20.5	20 23	segments	20	segments	23	2	304
20.5	21.5	21 23	segments	21	segments	23	2	328
21.5	22.5	22 23	segments	22	segments	23	2	352
22.5	23.5	1	segments	23	segments	23	2	1
23.5	24.5	24 23	segments	24	segments	23	2	401
24.5	25.5	25 23	segments	25	segments	23	2	425
0.5	1.5	1 24	segments	1	segments	24	2	17
1.5	2.5	2 24	segments	2	segments	24	2	281
2.5	3.5	3 24	segments	3	segments	24	2	450
3.5	4.5	4 24	segments	4	segments	24	2	474
4.5	5.5	5 24	segments	5	segments	24	2	498
5.5	6.5	6 24	segments	6	segments	24	2	522
6.5	7.5	7 24	segments	7	segments	24	2	546
7.5	8.5	8 24	segments	8	segments	24	2	570
8.5	9.5	9 24	segments	9	segments	24	2	594
9.5	10.5	10 24	segments	10	segments	24	2	41
10.5	11.5	11 24	segments	11	segments	24	2	65
11.5	12.5	12 24	segments	12	segments	24	2	89
12.5	13.5	13 24	segments	13	segments	24	2	113
13.5	14.5	14 24	segments	14	segments	24	2	137
14.5	15.5	15 24	segments	15	segments	24	2	161
15.5	16.5	16 24	segments	16	segments	24	2	185
16.5	17.5	17 24	segments	17	segments	24	2	209
17.5	18.5	18 24	segments	18	segments	24	2	233
18.5	19.5	19 24	segments	19	segments	24	2	257
19.5	20.5	20 24	segments	20	segments	24	2	305
20.5	21.5	21 24	segments	21	segments	24	2	329
21.5	22.5	22 24	segments	22	segments	24	2	353
22.5	23.5	23 24	segments	23	segments	24	2	377
23.5	24.5	1	segments	24	segments	24	2	1
24.5	25.5	25 24	segments	25	segments	24	2	426
0.5	1.5	1 25	segments	1	segments	25	2	18
1.5	2.5	2 25	segments	2	segments	25	2	282
2.5	3.5	3 25	segments	3	segments	25	2	451
3.5	4.5	4 25	segments	4	segments	25	2	475
4.5	5.5	5 25	segments	5	segments	25	2	499
5.5	6.5	6 25	segments	6	segments	25	2	523
6.5	7.5	7 25	segments	7	segments	25	2	547
7.5	8.5	8 25	segments	8	segments	25	2	571
8.5	9.5	9 25	segments	9	segments	25	2	595
9.5	10.5	10 25	segments	10	segments	25	2	42
10.5	11.5	11 25	segments	11	segments	25	2	66
11.5	12.5	12 25	segments	12	segments	25	2	90
12.5	13.5	13 25	segments	13	segments	25	2	114
13.5	14.5	14 25	segments	14	segments	25	2	138
14.5	15.5	15 25	segments	15	segments	25	2	162
15.5	16.5	16 25	segments	16	segments	25	2	186
16.5	17.5	17 25	segments	17	segments	25	2	210
17.5	18.5	18 25	segments	18	segments	25	2	234
18.5	19.5	19 25	segments	19	segments	25	2	258
19.5	20.5	20 25	segments	20	segments	25	2	306
20.5	21.5	21 25	segments	21	segments	25	2	330
21.5	22.5	22 25	segments	22	segments	25	2	354
22.5	23.5	23 25	segments	23	segments	25	2	378
23.5	24.5	24 25	segments	24	segments	25	2	402
24.5	25.5	1	segments	25	segments	25	2	1
