colour	y	x	group	key	showSelected1	showSelected2	PANEL
#FC8D62	1.19415839291591	19	2	validation	validation	VC à 2 blocs 1	2
#FC8D62	0.95497578114003	19	2	validation	validation	VC à 2 blocs 16	2
#FC8D62	0.499112352178628	19	2	validation	validation	VC à 2 blocs 54	2
#FC8D62	0.352285033450507	19	2	validation	validation	VC à 2 blocs 75	2
#FC8D62	0.331007263900698	19	2	validation	validation	VC à 2 blocs 93	2
#FC8D62	-0.43830330538499	19	2	validation	validation	VC à 2 blocs 55	2
#FC8D62	0.933275655129519	19	2	validation	validation	VC à 2 blocs 56	2
#FC8D62	-0.40378515000072	19	2	validation	validation	VC à 2 blocs 57	2
#FC8D62	0.9487114917454	19	2	validation	validation	VC à 2 blocs 58	2
#FC8D62	1.24254679888056	19	2	validation	validation	VC à 2 blocs 17	2
#FC8D62	0.363444893032492	19	2	validation	validation	VC à 2 blocs 82	2
#FC8D62	0.978938920467378	19	2	validation	validation	VC à 2 blocs 59	2
#FC8D62	0.0738933791114748	19	2	validation	validation	VC à 2 blocs 90	2
#FC8D62	1.0928626532155	19	2	validation	validation	VC à 2 blocs 18	2
#FC8D62	1.08990333872618	19	2	validation	validation	VC à 2 blocs 2	2
#FC8D62	0.881781028019954	19	2	validation	validation	VC à 2 blocs 99	2
#FC8D62	0.916337048359923	19	2	validation	validation	VC à 2 blocs 60	2
#FC8D62	0.971344452274569	19	2	validation	validation	VC à 2 blocs 61	2
#FC8D62	0.934360316275552	19	2	validation	validation	VC à 2 blocs 19	2
#FC8D62	0.608515492787582	19	2	validation	validation	VC à 2 blocs 62	2
#FC8D62	0.929078753155934	19	2	validation	validation	VC à 2 blocs 63	2
#FC8D62	1.25736827902591	19	2	validation	validation	VC à 2 blocs 94	2
#FC8D62	0.466966683080482	19	2	validation	validation	VC à 2 blocs 76	2
#FC8D62	1.19159856207172	19	2	validation	validation	VC à 2 blocs 3	2
#FC8D62	0.984483037792599	19	2	validation	validation	VC à 2 blocs 20	2
#FC8D62	0.353686478061131	19	2	validation	validation	VC à 2 blocs 64	2
#FC8D62	0.988039255784424	19	2	validation	validation	VC à 2 blocs 21	2
#FC8D62	0.790380628833338	19	2	validation	validation	VC à 2 blocs 86	2
#FC8D62	1.18747723303163	19	2	validation	validation	VC à 2 blocs 22	2
#FC8D62	1.13384867959709	19	2	validation	validation	VC à 2 blocs 65	2
#FC8D62	1.12803718081414	19	2	validation	validation	VC à 2 blocs 23	2
#FC8D62	0.71267888708309	19	2	validation	validation	VC à 2 blocs 87	2
#FC8D62	1.15011157619259	19	2	validation	validation	VC à 2 blocs 24	2
#FC8D62	0.700892995634682	19	2	validation	validation	VC à 2 blocs 83	2
#FC8D62	0.928763260092605	19	2	validation	validation	VC à 2 blocs 66	2
#FC8D62	0.4978280272251	19	2	validation	validation	VC à 2 blocs 67	2
#FC8D62	0.973515574769448	19	2	validation	validation	VC à 2 blocs 84	2
#FC8D62	1.02220381054835	19	2	validation	validation	VC à 2 blocs 25	2
#FC8D62	1.05996256095408	19	2	validation	validation	VC à 2 blocs 68	2
#FC8D62	0.107655241409564	19	2	validation	validation	VC à 2 blocs 69	2
#FC8D62	1.05715643843788	19	2	validation	validation	VC à 2 blocs 26	2
#FC8D62	0.882787021639997	19	2	validation	validation	VC à 2 blocs 100	2
#FC8D62	0.354178560298607	19	2	validation	validation	VC à 2 blocs 88	2
#FC8D62	0.567482878808701	19	2	validation	validation	VC à 2 blocs 70	2
#FC8D62	1.31458547129106	19	2	validation	validation	VC à 2 blocs 27	2
#FC8D62	0.886928663728067	19	2	validation	validation	50% validation 87	2
#FC8D62	0.886287230483416	19	2	validation	validation	50% validation 6	2
#FC8D62	0.338548210912567	19	2	validation	validation	50% validation 28	2
#FC8D62	1.03810930741064	19	2	validation	validation	50% validation 22	2
#FC8D62	0.981027863833711	19	2	validation	validation	50% validation 23	2
#FC8D62	0.0726509821143318	19	2	validation	validation	50% validation 69	2
#FC8D62	0.97781927050589	19	2	validation	validation	50% validation 7	2
#FC8D62	0.607514568193015	19	2	validation	validation	50% validation 91	2
#FC8D62	0.695231069061622	19	2	validation	validation	50% validation 24	2
#FC8D62	-0.495538155631052	19	2	validation	validation	50% validation 70	2
#FC8D62	0.923600124600222	19	2	validation	validation	50% validation 93	2
#FC8D62	0.628808270833282	19	2	validation	validation	50% validation 71	2
#FC8D62	1.30412202670574	19	2	validation	validation	50% validation 8	2
#FC8D62	0.897146987459093	19	2	validation	validation	50% validation 25	2
#FC8D62	0.929460585821669	19	2	validation	validation	50% validation 29	2
#FC8D62	0.606569576021238	19	2	validation	validation	50% validation 30	2
#FC8D62	1.08905245041821	19	2	validation	validation	50% validation 9	2
#FC8D62	1.18339391841661	19	2	validation	validation	50% validation 10	2
#FC8D62	0.977910224998261	19	2	validation	validation	50% validation 31	2
#FC8D62	0.336936605898012	19	2	validation	validation	50% validation 32	2
#FC8D62	1.14927201203254	19	2	validation	validation	50% validation 1	2
#FC8D62	0.977549170558696	19	2	validation	validation	50% validation 74	2
#FC8D62	0.81488968593088	19	2	validation	validation	50% validation 33	2
#FC8D62	0.882522550038351	19	2	validation	validation	50% validation 11	2
#FC8D62	0.102123221941052	19	2	validation	validation	50% validation 72	2
#FC8D62	0.944058039185422	19	2	validation	validation	50% validation 12	2
#FC8D62	0.654841949229989	19	2	validation	validation	50% validation 34	2
#FC8D62	0.577041418890552	19	2	validation	validation	50% validation 86	2
#FC8D62	1.01447478262214	19	2	validation	validation	50% validation 35	2
#FC8D62	0.825126101657979	19	2	validation	validation	50% validation 36	2
#FC8D62	0.501440309259299	19	2	validation	validation	50% validation 37	2
#FC8D62	0.609744279521172	19	2	validation	validation	50% validation 38	2
#FC8D62	0.952589657293638	19	2	validation	validation	50% validation 59	2
#FC8D62	0.979509310171458	19	2	validation	validation	50% validation 60	2
#FC8D62	0.755440304221557	19	2	validation	validation	50% validation 39	2
#FC8D62	0.828459712617877	19	2	validation	validation	50% validation 40	2
#FC8D62	0.384388199407558	19	2	validation	validation	50% validation 41	2
#FC8D62	0.836847625274358	19	2	validation	validation	50% validation 92	2
#FC8D62	0.618313895677527	19	2	validation	validation	50% validation 42	2
#FC8D62	0.345904953743473	19	2	validation	validation	50% validation 43	2
#FC8D62	0.127069567344842	19	2	validation	validation	50% validation 44	2
#FC8D62	0.603802379693344	19	2	validation	validation	50% validation 45	2
#FC8D62	1.05183031424962	19	2	validation	validation	50% validation 13	2
#FC8D62	0.10966199773969	19	2	validation	validation	50% validation 99	2
#FC8D62	0.867329041498786	19	2	validation	validation	50% validation 61	2
#FC8D62	0.988562108325171	19	2	validation	validation	50% validation 14	2
#FC8D62	1.23444310470154	19	2	validation	validation	50% validation 2	2
#FC8D62	0.83501704546764	19	2	validation	validation	50% validation 46	2
#FC8D62	0.880728104427814	19	2	validation	validation	50% validation 75	2
#FC8D62	1.18599431200417	19	2	validation	validation	50% validation 3	2
#FC8D62	0.530541156424912	19	2	validation	validation	50% validation 47	2
#FC8D62	0.510596849849005	19	2	validation	validation	50% validation 76	2
#FC8D62	0.826144122783088	19	2	validation	validation	50% validation 97	2
#FC8D62	1.08981247159376	19	2	validation	validation	50% validation 88	2
#FC8D62	0.706883977055617	19	2	validation	validation	50% validation 62	2
#FC8D62	0.881072543673059	19	2	validation	validation	50% validation 95	2
#FC8D62	0.588685975148753	19	2	validation	validation	50% validation 48	2
#FC8D62	0.844712966535321	19	2	validation	validation	50% validation 49	2
#FC8D62	1.0602710864816	19	2	validation	validation	50% validation 15	2
#FC8D62	0.974514252589959	19	2	validation	validation	50% validation 16	2
#FC8D62	1.11891853820442	19	2	validation	validation	50% validation 17	2
#FC8D62	0.127052390685921	19	2	validation	validation	50% validation 63	2
#FC8D62	0.501293077313505	19	2	validation	validation	50% validation 64	2
#FC8D62	0.489515632045448	19	2	validation	validation	50% validation 26	2
#FC8D62	0.0972554365505922	19	2	validation	validation	50% validation 65	2
#FC8D62	-0.490544931274848	19	2	validation	validation	50% validation 77	2
#FC8D62	-0.514024937698806	19	2	validation	validation	50% validation 50	2
#FC8D62	0.951092104179315	19	2	validation	validation	50% validation 18	2
#FC8D62	0.999299077168721	19	2	validation	validation	50% validation 96	2
#FC8D62	0.862471802256001	19	2	validation	validation	50% validation 51	2
#FC8D62	1.21441238817163	19	2	validation	validation	50% validation 52	2
#FC8D62	0.708728156184719	19	2	validation	validation	50% validation 78	2
#FC8D62	0.344023525942221	19	2	validation	validation	50% validation 53	2
#FC8D62	1.13555944674444	19	2	validation	validation	50% validation 19	2
#FC8D62	-0.540504280775987	19	2	validation	validation	50% validation 73	2
#FC8D62	0.976999174895061	19	2	validation	validation	50% validation 54	2
#FC8D62	1.23796641579466	19	2	validation	validation	50% validation 4	2
#FC8D62	0.35519300519906	19	2	validation	validation	50% validation 55	2
#FC8D62	1.24876873158478	19	2	validation	validation	50% validation 5	2
#FC8D62	0.823082958821373	19	2	validation	validation	50% validation 98	2
#FC8D62	0.880431994085561	19	2	validation	validation	50% validation 66	2
#FC8D62	0.822446689159474	19	2	validation	validation	50% validation 89	2
#FC8D62	0.516231528921263	19	2	validation	validation	50% validation 79	2
#FC8D62	0.926368791715098	19	2	validation	validation	50% validation 94	2
#FC8D62	0.312119865662749	19	2	validation	validation	50% validation 80	2
#FC8D62	0.596170742950834	19	2	validation	validation	50% validation 81	2
#FC8D62	1.11948971708783	19	2	validation	validation	50% validation 20	2
#FC8D62	0.905129944549689	19	2	validation	validation	50% validation 21	2
#FC8D62	0.849436016879314	19	2	validation	validation	50% validation 56	2
#FC8D62	0.337248960183641	19	2	validation	validation	50% validation 82	2
#FC8D62	0.439815961943777	19	2	validation	validation	50% validation 67	2
#FC8D62	0.822730066529306	19	2	validation	validation	50% validation 57	2
#FC8D62	0.370647349537685	19	2	validation	validation	50% validation 27	2
#FC8D62	0.347220401235062	19	2	validation	validation	50% validation 83	2
#FC8D62	0.836799924516882	19	2	validation	validation	50% validation 58	2
#FC8D62	0.882933101587826	19	2	validation	validation	50% validation 100	2
#FC8D62	0.966945778184919	19	2	validation	validation	50% validation 68	2
#FC8D62	0.504891906572413	19	2	validation	validation	50% validation 85	2
#FC8D62	0.69903415630775	19	2	validation	validation	50% validation 90	2
#FC8D62	1.06683506667142	19	2	validation	validation	50% validation 84	2
#FC8D62	-0.451683148261859	20	2	validation	validation	VC à 2 blocs 32	2
#FC8D62	0.850401351231913	20	2	validation	validation	VC à 2 blocs 33	2
#FC8D62	0.5893393286065	20	2	validation	validation	VC à 2 blocs 85	2
#FC8D62	0.0785445325570749	20	2	validation	validation	VC à 2 blocs 77	2
#FC8D62	1.12317182008469	20	2	validation	validation	VC à 2 blocs 4	2
#FC8D62	0.0857449874433093	20	2	validation	validation	VC à 2 blocs 34	2
#FC8D62	0.508231292939504	20	2	validation	validation	VC à 2 blocs 28	2
#FC8D62	0.138558767623273	20	2	validation	validation	VC à 2 blocs 78	2
#FC8D62	0.534956148919943	20	2	validation	validation	VC à 2 blocs 35	2
#FC8D62	1.20739214337409	20	2	validation	validation	VC à 2 blocs 5	2
#FC8D62	0.828992020720008	20	2	validation	validation	VC à 2 blocs 36	2
#FC8D62	0.938432031454813	20	2	validation	validation	VC à 2 blocs 6	2
#FC8D62	0.994092889873925	20	2	validation	validation	VC à 2 blocs 37	2
#FC8D62	0.636513665992992	20	2	validation	validation	VC à 2 blocs 91	2
#FC8D62	0.700141976809425	20	2	validation	validation	VC à 2 blocs 38	2
#FC8D62	0.110689259254409	20	2	validation	validation	VC à 2 blocs 39	2
#FC8D62	1.23089202999765	20	2	validation	validation	VC à 2 blocs 7	2
#FC8D62	0.636172383091905	20	2	validation	validation	VC à 2 blocs 92	2
#FC8D62	0.883892533007814	20	2	validation	validation	VC à 2 blocs 79	2
#FC8D62	1.09271302376988	20	2	validation	validation	VC à 2 blocs 98	2
#FC8D62	0.0605008004039505	20	2	validation	validation	VC à 2 blocs 40	2
#FC8D62	0.882639862647496	20	2	validation	validation	VC à 2 blocs 97	2
#FC8D62	0.937710533201923	20	2	validation	validation	VC à 2 blocs 71	2
#FC8D62	0.882825660047108	20	2	validation	validation	VC à 2 blocs 8	2
#FC8D62	1.01560781006317	20	2	validation	validation	VC à 2 blocs 41	2
#FC8D62	1.15184587514251	20	2	validation	validation	VC à 2 blocs 9	2
#FC8D62	0.364210226757041	20	2	validation	validation	VC à 2 blocs 42	2
#FC8D62	0.581985895808297	20	2	validation	validation	VC à 2 blocs 89	2
#FC8D62	0.6122511747146	20	2	validation	validation	VC à 2 blocs 29	2
#FC8D62	0.137921630722356	20	2	validation	validation	VC à 2 blocs 43	2
#FC8D62	0.404779650844455	20	2	validation	validation	VC à 2 blocs 44	2
#FC8D62	1.0566875634728	20	2	validation	validation	VC à 2 blocs 72	2
#FC8D62	0.941051927803153	20	2	validation	validation	VC à 2 blocs 95	2
#FC8D62	0.382339369538366	20	2	validation	validation	VC à 2 blocs 73	2
#FC8D62	1.20822058583746	20	2	validation	validation	VC à 2 blocs 10	2
#FC8D62	0.344161833875003	20	2	validation	validation	VC à 2 blocs 45	2
#FC8D62	-0.278774505722497	20	2	validation	validation	VC à 2 blocs 46	2
#FC8D62	1.01306424170716	20	2	validation	validation	VC à 2 blocs 11	2
#FC8D62	0.687840365818894	20	2	validation	validation	VC à 2 blocs 30	2
#FC8D62	0.6102041562421	20	2	validation	validation	VC à 2 blocs 47	2
#FC8D62	0.934332212749148	20	2	validation	validation	VC à 2 blocs 48	2
#FC8D62	0.877466657289007	20	2	validation	validation	VC à 2 blocs 49	2
#FC8D62	-0.499632420970366	20	2	validation	validation	VC à 2 blocs 80	2
#FC8D62	0.771956207237128	20	2	validation	validation	VC à 2 blocs 50	2
#FC8D62	0.512093694508102	20	2	validation	validation	VC à 2 blocs 51	2
#FC8D62	1.3023255615218	20	2	validation	validation	VC à 2 blocs 12	2
#FC8D62	-0.407641718582082	20	2	validation	validation	VC à 2 blocs 52	2
#FC8D62	1.17979777755996	20	2	validation	validation	VC à 2 blocs 13	2
#FC8D62	1.08469286639898	20	2	validation	validation	VC à 2 blocs 14	2
#FC8D62	0.389853309839408	20	2	validation	validation	VC à 2 blocs 31	2
#FC8D62	0.983263788730081	20	2	validation	validation	VC à 2 blocs 15	2
#FC8D62	0.491148624040979	20	2	validation	validation	VC à 2 blocs 74	2
#FC8D62	0.576318854423688	20	2	validation	validation	VC à 2 blocs 81	2
#FC8D62	0.49706013964981	20	2	validation	validation	VC à 2 blocs 53	2
#FC8D62	-0.677105178238375	20	2	validation	validation	VC à 2 blocs 96	2
#FC8D62	1.19694967002951	20	2	validation	validation	VC à 2 blocs 1	2
#FC8D62	0.95497578114003	20	2	validation	validation	VC à 2 blocs 16	2
#FC8D62	0.499602370324232	20	2	validation	validation	VC à 2 blocs 54	2
#FC8D62	0.353052207979767	20	2	validation	validation	VC à 2 blocs 75	2
#FC8D62	0.330501280088922	20	2	validation	validation	VC à 2 blocs 93	2
#FC8D62	-0.432496465628211	20	2	validation	validation	VC à 2 blocs 55	2
#FC8D62	0.933043484729001	20	2	validation	validation	VC à 2 blocs 56	2
#FC8D62	-0.402067574187026	20	2	validation	validation	VC à 2 blocs 57	2
#FC8D62	0.948664011639213	20	2	validation	validation	VC à 2 blocs 58	2
#FC8D62	1.24254679888056	20	2	validation	validation	VC à 2 blocs 17	2
#FC8D62	0.363468014172288	20	2	validation	validation	VC à 2 blocs 82	2
#FC8D62	0.978938920467378	20	2	validation	validation	VC à 2 blocs 59	2
#FC8D62	0.0721696485592999	20	2	validation	validation	VC à 2 blocs 90	2
#FC8D62	1.09292541243666	20	2	validation	validation	VC à 2 blocs 18	2
#FC8D62	1.08854733040718	20	2	validation	validation	VC à 2 blocs 2	2
#FC8D62	0.881781028019954	20	2	validation	validation	VC à 2 blocs 99	2
#FC8D62	0.916324157668283	20	2	validation	validation	VC à 2 blocs 60	2
#FC8D62	0.977121248359345	20	2	validation	validation	VC à 2 blocs 61	2
#FC8D62	0.934360316275552	20	2	validation	validation	VC à 2 blocs 19	2
#FC8D62	0.608604469090856	20	2	validation	validation	VC à 2 blocs 62	2
#FC8D62	0.929078753155934	20	2	validation	validation	VC à 2 blocs 63	2
#FC8D62	1.25753498892462	20	2	validation	validation	VC à 2 blocs 94	2
#FC8D62	0.467365941916884	20	2	validation	validation	VC à 2 blocs 76	2
#FC8D62	1.19147435038222	20	2	validation	validation	VC à 2 blocs 3	2
#FC8D62	0.982753742386046	20	2	validation	validation	VC à 2 blocs 20	2
#FC8D62	0.353499579309127	20	2	validation	validation	VC à 2 blocs 64	2
#FC8D62	0.988109065469001	20	2	validation	validation	VC à 2 blocs 21	2
#FC8D62	0.790541589786607	20	2	validation	validation	VC à 2 blocs 86	2
#FC8D62	1.18747710767412	20	2	validation	validation	VC à 2 blocs 22	2
#FC8D62	1.13396548997827	20	2	validation	validation	VC à 2 blocs 65	2
#FC8D62	1.12784736346578	20	2	validation	validation	VC à 2 blocs 23	2
#FC8D62	0.712905679524544	20	2	validation	validation	VC à 2 blocs 87	2
#FC8D62	1.15002328667957	20	2	validation	validation	VC à 2 blocs 24	2
#FC8D62	0.701194917936608	20	2	validation	validation	VC à 2 blocs 83	2
#FC8D62	0.928587225460521	20	2	validation	validation	VC à 2 blocs 66	2
#FC8D62	0.487037416610932	20	2	validation	validation	VC à 2 blocs 67	2
#FC8D62	0.973222371430951	20	2	validation	validation	VC à 2 blocs 84	2
#FC8D62	1.02202779781791	20	2	validation	validation	VC à 2 blocs 25	2
#FC8D62	1.05950849236056	20	2	validation	validation	VC à 2 blocs 68	2
#FC8D62	0.107655241409564	20	2	validation	validation	VC à 2 blocs 69	2
#FC8D62	1.05729937620189	20	2	validation	validation	VC à 2 blocs 26	2
#FC8D62	0.882787021639997	20	2	validation	validation	VC à 2 blocs 100	2
#FC8D62	0.354178560298607	20	2	validation	validation	VC à 2 blocs 88	2
#FC8D62	0.567482878808701	20	2	validation	validation	VC à 2 blocs 70	2
#FC8D62	1.31458547129106	20	2	validation	validation	VC à 2 blocs 27	2
#FC8D62	0.886782588471463	20	2	validation	validation	50% validation 87	2
#FC8D62	0.886287230483416	20	2	validation	validation	50% validation 6	2
#FC8D62	0.338548210912567	20	2	validation	validation	50% validation 28	2
#FC8D62	1.03798653058096	20	2	validation	validation	50% validation 22	2
#FC8D62	0.980946015306407	20	2	validation	validation	50% validation 23	2
#FC8D62	0.0726509821143318	20	2	validation	validation	50% validation 69	2
#FC8D62	0.979889370896439	20	2	validation	validation	50% validation 7	2
#FC8D62	0.607506885923393	20	2	validation	validation	50% validation 91	2
#FC8D62	0.695942790446511	20	2	validation	validation	50% validation 24	2
#FC8D62	-0.484305139527893	20	2	validation	validation	50% validation 70	2
#FC8D62	0.925039370693955	20	2	validation	validation	50% validation 93	2
#FC8D62	0.628770675639945	20	2	validation	validation	50% validation 71	2
#FC8D62	1.30410672243437	20	2	validation	validation	50% validation 8	2
#FC8D62	0.892032238408935	20	2	validation	validation	50% validation 25	2
#FC8D62	0.929160691991925	20	2	validation	validation	50% validation 29	2
#FC8D62	0.606542752331279	20	2	validation	validation	50% validation 30	2
#FC8D62	1.08904616462204	20	2	validation	validation	50% validation 9	2
#FC8D62	1.18277202059647	20	2	validation	validation	50% validation 10	2
#FC8D62	0.977590912243019	20	2	validation	validation	50% validation 31	2
#FC8D62	0.338181046201838	20	2	validation	validation	50% validation 32	2
#FC8D62	1.14927201203254	20	2	validation	validation	50% validation 1	2
#FC8D62	0.977620686837309	20	2	validation	validation	50% validation 74	2
#FC8D62	0.80578017040787	20	2	validation	validation	50% validation 33	2
#FC8D62	0.883617379893832	20	2	validation	validation	50% validation 11	2
#FC8D62	0.102659757264576	20	2	validation	validation	50% validation 72	2
#FC8D62	0.94333793934228	20	2	validation	validation	50% validation 12	2
#FC8D62	0.654138115902024	20	2	validation	validation	50% validation 34	2
#FC8D62	0.576510168346883	20	2	validation	validation	50% validation 86	2
#FC8D62	1.01451915468182	20	2	validation	validation	50% validation 35	2
#FC8D62	0.825008900930559	20	2	validation	validation	50% validation 36	2
#FC8D62	0.50014402529376	20	2	validation	validation	50% validation 37	2
#FC8D62	0.609117886288209	20	2	validation	validation	50% validation 38	2
#FC8D62	0.952577904377804	20	2	validation	validation	50% validation 59	2
#FC8D62	0.97912800354025	20	2	validation	validation	50% validation 60	2
#FC8D62	0.750174499880847	20	2	validation	validation	50% validation 39	2
#FC8D62	0.828390972166855	20	2	validation	validation	50% validation 40	2
#FC8D62	0.385652337302442	20	2	validation	validation	50% validation 41	2
#FC8D62	0.83677937714344	20	2	validation	validation	50% validation 92	2
#FC8D62	0.616285016796069	20	2	validation	validation	50% validation 42	2
#FC8D62	0.358684870032335	20	2	validation	validation	50% validation 43	2
#FC8D62	0.12622859224251	20	2	validation	validation	50% validation 44	2
#FC8D62	0.598794235712435	20	2	validation	validation	50% validation 45	2
#FC8D62	1.05181336191991	20	2	validation	validation	50% validation 13	2
#FC8D62	0.105182258202062	20	2	validation	validation	50% validation 99	2
#FC8D62	0.867221123120732	20	2	validation	validation	50% validation 61	2
#FC8D62	0.988636921688745	20	2	validation	validation	50% validation 14	2
#FC8D62	1.23397249003238	20	2	validation	validation	50% validation 2	2
#FC8D62	0.835950773163983	20	2	validation	validation	50% validation 46	2
#FC8D62	0.880728104427814	20	2	validation	validation	50% validation 75	2
#FC8D62	1.18602420691744	20	2	validation	validation	50% validation 3	2
#FC8D62	0.530541156424912	20	2	validation	validation	50% validation 47	2
#FC8D62	0.509991448313561	20	2	validation	validation	50% validation 76	2
#FC8D62	0.825797422803358	20	2	validation	validation	50% validation 97	2
#FC8D62	1.08376557360764	20	2	validation	validation	50% validation 88	2
#FC8D62	0.706837608683173	20	2	validation	validation	50% validation 62	2
#FC8D62	0.880754400452309	20	2	validation	validation	50% validation 95	2
#FC8D62	0.589476169170925	20	2	validation	validation	50% validation 48	2
#FC8D62	0.844575095846145	20	2	validation	validation	50% validation 49	2
#FC8D62	1.0574690031108	20	2	validation	validation	50% validation 15	2
#FC8D62	0.974591525240075	20	2	validation	validation	50% validation 16	2
#FC8D62	1.11977957723714	20	2	validation	validation	50% validation 17	2
#FC8D62	0.127052390685921	20	2	validation	validation	50% validation 63	2
#FC8D62	0.501242651381793	20	2	validation	validation	50% validation 64	2
#FC8D62	0.4890082563281	20	2	validation	validation	50% validation 26	2
#FC8D62	0.0964430080465859	20	2	validation	validation	50% validation 65	2
#FC8D62	-0.487481599664552	20	2	validation	validation	50% validation 77	2
#FC8D62	-0.480890578878658	20	2	validation	validation	50% validation 50	2
#FC8D62	0.9507472715224	20	2	validation	validation	50% validation 18	2
#FC8D62	1.00017711945291	20	2	validation	validation	50% validation 96	2
#FC8D62	0.863557209604137	20	2	validation	validation	50% validation 51	2
#FC8D62	1.21319009288727	20	2	validation	validation	50% validation 52	2
#FC8D62	0.708588192095297	20	2	validation	validation	50% validation 78	2
#FC8D62	0.345509668592575	20	2	validation	validation	50% validation 53	2
#FC8D62	1.12633845671531	20	2	validation	validation	50% validation 19	2
#FC8D62	-0.536588452006846	20	2	validation	validation	50% validation 73	2
#FC8D62	0.976672602723531	20	2	validation	validation	50% validation 54	2
#FC8D62	1.23765193340872	20	2	validation	validation	50% validation 4	2
#FC8D62	0.359080031198644	20	2	validation	validation	50% validation 55	2
#FC8D62	1.248762617816	20	2	validation	validation	50% validation 5	2
#FC8D62	0.823438167109188	20	2	validation	validation	50% validation 98	2
#FC8D62	0.881072312471938	20	2	validation	validation	50% validation 66	2
#FC8D62	0.822556107751511	20	2	validation	validation	50% validation 89	2
#FC8D62	0.516544190098704	20	2	validation	validation	50% validation 79	2
#FC8D62	0.92590265221278	20	2	validation	validation	50% validation 94	2
#FC8D62	0.311007608082265	20	2	validation	validation	50% validation 80	2
#FC8D62	0.595655105131852	20	2	validation	validation	50% validation 81	2
#FC8D62	1.12495030833303	20	2	validation	validation	50% validation 20	2
#FC8D62	0.910957172614714	20	2	validation	validation	50% validation 21	2
#FC8D62	0.849558064690646	20	2	validation	validation	50% validation 56	2
#FC8D62	0.337425536603124	20	2	validation	validation	50% validation 82	2
#FC8D62	0.440621395170369	20	2	validation	validation	50% validation 67	2
#FC8D62	0.823919342204898	20	2	validation	validation	50% validation 57	2
#FC8D62	0.369958562832314	20	2	validation	validation	50% validation 27	2
#FC8D62	0.348018533602967	20	2	validation	validation	50% validation 83	2
#FC8D62	0.836143321428193	20	2	validation	validation	50% validation 58	2
#FC8D62	0.881371561620157	20	2	validation	validation	50% validation 100	2
#FC8D62	0.966797629987389	20	2	validation	validation	50% validation 68	2
#FC8D62	0.504891906572413	20	2	validation	validation	50% validation 85	2
#FC8D62	0.69963682342976	20	2	validation	validation	50% validation 90	2
#FC8D62	1.06689754255277	20	2	validation	validation	50% validation 84	2
#FC8D62	-0.452577534628797	21	2	validation	validation	VC à 2 blocs 32	2
#FC8D62	0.850688534913742	21	2	validation	validation	VC à 2 blocs 33	2
#FC8D62	0.588682779699978	21	2	validation	validation	VC à 2 blocs 85	2
#FC8D62	0.0803574312216668	21	2	validation	validation	VC à 2 blocs 77	2
#FC8D62	1.12330201797431	21	2	validation	validation	VC à 2 blocs 4	2
#FC8D62	0.0865869558356108	21	2	validation	validation	VC à 2 blocs 34	2
#FC8D62	0.508265040657478	21	2	validation	validation	VC à 2 blocs 28	2
#FC8D62	0.138180876591512	21	2	validation	validation	VC à 2 blocs 78	2
#FC8D62	0.525059856599807	21	2	validation	validation	VC à 2 blocs 35	2
#FC8D62	1.2071481480523	21	2	validation	validation	VC à 2 blocs 5	2
#FC8D62	0.828999936062565	21	2	validation	validation	VC à 2 blocs 36	2
#FC8D62	0.938615205908666	21	2	validation	validation	VC à 2 blocs 6	2
#FC8D62	0.994092889873925	21	2	validation	validation	VC à 2 blocs 37	2
#FC8D62	0.635604606229552	21	2	validation	validation	VC à 2 blocs 91	2
#FC8D62	0.700210566540848	21	2	validation	validation	VC à 2 blocs 38	2
#FC8D62	0.110582779446361	21	2	validation	validation	VC à 2 blocs 39	2
#FC8D62	1.23080424400488	21	2	validation	validation	VC à 2 blocs 7	2
#FC8D62	0.636172383091905	21	2	validation	validation	VC à 2 blocs 92	2
#FC8D62	0.883481336007868	21	2	validation	validation	VC à 2 blocs 79	2
#FC8D62	1.09266215521539	21	2	validation	validation	VC à 2 blocs 98	2
#FC8D62	0.0605008004039505	21	2	validation	validation	VC à 2 blocs 40	2
#FC8D62	0.882428097847141	21	2	validation	validation	VC à 2 blocs 97	2
#FC8D62	0.937710533201923	21	2	validation	validation	VC à 2 blocs 71	2
#FC8D62	0.883191067268034	21	2	validation	validation	VC à 2 blocs 8	2
#FC8D62	1.01567794745993	21	2	validation	validation	VC à 2 blocs 41	2
#FC8D62	1.14970993813245	21	2	validation	validation	VC à 2 blocs 9	2
#FC8D62	0.364210226757041	21	2	validation	validation	VC à 2 blocs 42	2
#FC8D62	0.582904746166568	21	2	validation	validation	VC à 2 blocs 89	2
#FC8D62	0.608553921608038	21	2	validation	validation	VC à 2 blocs 29	2
#FC8D62	0.138415737861773	21	2	validation	validation	VC à 2 blocs 43	2
#FC8D62	0.410157534259918	21	2	validation	validation	VC à 2 blocs 44	2
#FC8D62	1.05683929556062	21	2	validation	validation	VC à 2 blocs 72	2
#FC8D62	0.941047549975473	21	2	validation	validation	VC à 2 blocs 95	2
#FC8D62	0.382295676536465	21	2	validation	validation	VC à 2 blocs 73	2
#FC8D62	1.20810860744645	21	2	validation	validation	VC à 2 blocs 10	2
#FC8D62	0.344691490215483	21	2	validation	validation	VC à 2 blocs 45	2
#FC8D62	-0.27090955205037	21	2	validation	validation	VC à 2 blocs 46	2
#FC8D62	1.01761587000368	21	2	validation	validation	VC à 2 blocs 11	2
